symbol, Debt/Equity,Dividends $,Dividends %,EPS,Long-Term Debt,Market Capitalization,Net Income Mil,Operating Income Mil,R&D,ROE %,Revenue Mil,Share Outstanding,Shares Mil,Short-Term Debt,Total Debt,Total Liabilities,currency,cust. regression origin,cust. regression slope,key_data,latest_price,price_data
VFF.to, 0.4, 0.0, 0.0, -0.09, 22.36, 254.1, -4.0, -2.0, 0.0, -4.79, 153.0, 42.0, 42.0, 6.83, 29.189999999999998, 44.07, USD, 6.040361907618475, -0.00630923815236953, None, 6.05, None
VGZ.to, 0.0, 0.0, 0.0, -0.09, 0.0, 68.30999999999999, -9.0, -11.0, 0.0, -30.16, 0.0, 99.0, 99.0, 0.0, 0.0, 2.72, USD, 0.7657256148770251, 0.0021614877024595065, None, 0.69, None
VII.to, 0.46, 0.0, 0.0, 0.45, 25.59, 5515.2, 167.0, 840.0, 0.0, 3.82, 2757.0, 360.0, 360.0, 1.64, 27.23, 44.0, CAD, 14.401614457108577, 0.030345710857828435, None, 15.32, None
VLE.to, 0.0, 0.0, 0.0, -0.13, 0.0, 239.47, -10.0, -9.0, 0.0, -11.51, 14.0, 77.0, 77.0, 0.0, 0.0, 20.1, CAD, 3.542932813437312, 0.01768134373125375, None, 3.11, None
VLN.to, 0.04, 0.31, 0.0248, -0.79, 2.64, 275.0, -17.0, -17.0, 0.0, -5.45, 345.0, 22.0, 22.0, 5.24, 7.880000000000001, 41.32, USD, 12.400025374925011, 0.05503749250149971, None, 12.5, None
VMD.to, 0.04, 0.0, 0.0, 0.23, 0.0, 202.8, 9.0, 9.0, 0.0, 29.31, 56.0, 39.0, 39.0, 0.0, 0.0, 32.81, USD, 5.002667306538692, -0.017069346130773846, None, 5.2, None
VNP.to, 0.27, 0.0, 0.0, 0.13, 12.34, 298.2, 11.0, 17.0, 0.0, 10.44, 220.0, 84.0, 84.0, 7.79, 20.13, 53.72, USD, 3.4987174565086976, -0.004654349130173965, None, 3.55, None
VNR.to, 0.12, 1.16, 0.05650267900633219, 1.14, 9.95, 800.6700000000001, 49.0, 64.0, 0.0, 5.66, 66.0, 39.0, 39.0, 0.0, 9.95, 16.98, CAD, 20.276320815836836, 0.0006815836832633478, None, 20.53, None
WCM-A.to, 0.0, 0.0, 0.0, -0.24, 0.0, 32.1, -3.0, -1.0, 0.0, -11.0, 0.0, 10.0, 10.0, 0.0, 0.0, 2.48, CAD, 3.2382871025794824, -0.0002897420515896828, None, 3.21, None
WCP.to, 0.39, 0.3, 0.03533568904593639, -0.64, 20.88, 3362.04, -239.0, -79.0, 0.0, -7.42, 1314.0, 396.0, 396.0, 0.0, 20.88, 46.97, CAD, 8.796949670065983, 0.001467006598680262, None, 8.49, None
WDO.to, 0.03, 0.0, 0.0, 0.06, 0.0, 441.45, 8.0, 23.0, 0.0, 5.81, 110.0, 135.0, 135.0, 0.0, 0.0, 22.83, CAD, 3.6552155968806233, -0.020640311937612482, None, 3.27, None
WEED.to, 0.54, 0.0, 0.0, -0.74, 30.5, 9117.720000000001, -142.0, -104.0, 2.36, -15.86, 88.0, 186.0, 186.0, 0.13, 30.63, 43.84, CAD, 40.239724835032995, -0.10621649670065987, None, 49.02, None
WEF.to, 0.0, 0.08, 0.03340292275574113, 0.21, 0.0, 958.0, 81.0, 127.0, 0.0, 14.32, 1188.0, 400.0, 400.0, 0.0, 0.0, 32.64, CAD, 2.431951859628075, 0.004635962807438515, None, 2.395, None
WEQ.to, 7.23, 0.0, 0.0, -0.59, 74.34, 28.049999999999997, -10.0, -3.0, 0.0, -61.96, 93.0, 17.0, 17.0, 0.0, 74.34, 89.71, CAD, 1.7567670665866832, -0.0025933413317336534, None, 1.65, None
WFC.to, 2.87, 0.5, 0.01818181818181818, 0.29, 24.42, 935.0, 9.0, 27.0, 0.0, 8.09, 205.0, 34.0, 34.0, 53.54, 77.96000000000001, 91.48, CAD, 28.57487822435513, -0.02897756448710258, None, 27.5, None
WFS.to, 0.05, 0.0, 0.0, 0.67, 1.87, 204.16, 36.0, 5.0, 0.0, 39.85, 37.0, 58.0, 58.0, 1.3, 3.17, 62.49, EUR, 3.6260648470305914, 0.004784703059388121, None, 3.52, None
WFT.to, 0.22, 0.52, 0.005715541877335678, 11.22, 13.66, 7096.4400000000005, 870.0, 1206.0, 0.0, 31.76, 5821.0, 78.0, 78.0, 0.0, 13.66, 37.96, CAD, 85.57787012597483, 0.07211259748050394, None, 90.98, None
WIR-U.to, 0.74, 0.76, 0.054324517512508934, 0.56, 36.91, 629.55, 35.0, 56.0, 0.0, 7.57, 88.0, 45.0, 45.0, 5.87, 42.779999999999994, 49.91, USD, 14.21086838632273, -0.011961367726454716, None, 13.99, None
WJA.to, 0.83, 0.56, 0.03050108932461874, 1.75, 28.9, 2129.7599999999998, 205.0, 643.0, 0.0, 9.35, 4609.0, 116.0, 116.0, 2.36, 31.259999999999998, 65.48, CAD, 16.91061403719256, 0.0630037192561488, None, 18.36, None
WJX.to, 0.56, 1.0, 0.036231884057971016, 1.93, 22.21, 552.0, 39.0, 71.0, 0.0, 13.52, 1399.0, 20.0, 20.0, 1.46, 23.67, 60.49, CAD, 26.208875104979008, -0.02448950209958008, None, 27.6, None
WM.to, 0.0, 0.0, 0.0, -0.01, 0.0, 25.38, -1.0, -1.0, 0.0, -3.78, 0.0, 282.0, 282.0, 19.77, 19.77, 35.08, CAD, 0.08504253149370128, -0.0002468506298740251, None, 0.09, None
WN.to, 1.84, 1.85, 0.01767966360856269, 5.06, 34.8, 13393.92, 699.0, 2478.0, 0.0, 9.38, 48042.0, 128.0, 128.0, 11.05, 45.849999999999994, 78.88, CAD, 107.55523359328129, -0.043240671865626926, None, 104.64, None
WPK.to, 0.0, 0.09, 0.0018057784911717494, 1.84, 0.0, 3239.6000000000004, 119.0, 156.0, 1.8, 14.68, 888.0, 65.0, 65.0, 0.0, 0.0, 14.19, USD, 45.53856946610677, 0.009446610677864418, None, 49.84, None
WPM.to, 0.18, 0.37, 0.015598650927487353, 0.71, 15.39, 10507.96, 315.0, 312.0, 0.0, 6.14, 857.0, 443.0, 443.0, 0.0, 15.39, 15.79, USD, 27.788549010197972, -0.002698980203959198, None, 23.72, None
WPRT.to, 0.42, 0.0, 0.0, -0.41, 14.68, 487.5, -49.0, -49.0, 14.99, -47.17, 275.0, 130.0, 130.0, 2.82, 17.5, 65.36, USD, 3.534582963407321, -0.004903659268146368, None, 3.75, None
WRG.to, 0.57, 0.0, 0.0, -0.43, 31.55, 82.64999999999999, -38.0, -35.0, 0.0, -10.14, 235.0, 87.0, 87.0, 0.27, 31.82, 45.03, CAD, 0.9140239352129578, 0.00289352129574085, None, 0.95, None
WRN.to, 0.0, 0.0, 0.0, -0.03, 0.0, 93.1, -3.0, -3.0, 0.0, -5.93, 0.0, 98.0, 98.0, 0.0, 0.0, 2.06, CAD, 1.0592271745650865, 0.00041745650869826013, None, 0.95, None
WSP.to, 0.31, 1.5, 0.021291696238467, 2.13, 14.36, 7256.35, 220.0, 411.0, 0.0, 7.3, 7527.0, 103.0, 103.0, 4.2, 18.56, 53.7, CAD, 74.11330203959209, -0.13089604079184158, None, 70.45, None
WTE.to, 0.0, 0.64, 0.023400365630712978, 1.7, 0.0, 1941.8500000000001, 121.0, 169.0, 0.0, 19.44, 354.0, 71.0, 71.0, 0.0, 0.0, 25.88, CAD, 25.633720935812843, -0.033306418716256746, None, 27.35, None
X.to, 0.23, 2.08, 0.02361757692744408, 7.4, 2.4, 4931.92, 412.0, 337.0, 0.0, 13.08, 739.0, 56.0, 56.0, 1.36, 3.76, 89.33, CAD, 89.00161343731253, -0.13985626874625068, None, 88.07, None
XAU.to, 0.01, 0.0, 0.0, 0.0, 0.71, 209.76, 3.0, -14.0, 0.19, 1.98, 567.0, 76.0, 76.0, 0.0, 0.71, 4.85, CAD, 2.751577594481105, 0.008009448110377926, None, 2.76, None
XCT.to, 0.0, 0.0, 0.0, -1.64, 0.0, 22.44, -35.0, -8.0, 15.61, -95.47, 12.0, 22.0, 22.0, 1.57, 1.57, 30.51, CAD, 1.0923005998800248, -0.0004400119976004795, None, 1.02, None
XDC.to, 0.07, 0.0, 0.0, -0.87, 5.12, 154.0, -67.0, -20.0, 0.0, -30.56, 79.0, 77.0, 77.0, 4.32, 9.440000000000001, 18.49, CAD, 2.0802927414517107, -0.0005258548290341925, None, 2.0, None
XMF-A.to, 0.0, 0.0, 0.0, 0.0, 0.0, 0.75, 1.0, 0.0, 0.0, 0.0, 2.0, 3.0, 3.0, 0.0, 0.0, 100.0, CAD, 0.24300677864427137, 0.000977864427114577, None, 0.25, None
XTC.to, 0.08, 0.33, 0.03626373626373627, 0.9, 5.57, 382.2, 38.0, 53.0, 0.0, 12.04, 567.0, 42.0, 42.0, 0.92, 6.49, 27.35, CAD, 9.079816856628675, 0.004985662867426515, None, 9.1, None
XTD.to, 0.0, 0.6, 0.08771929824561403, 2.28, 0.0, 20.52, 10.0, 0.0, 0.0, 39.04, 10.0, 3.0, 3.0, 0.0, 0.0, 60.11, CAD, 6.939184523095381, -0.007547690461907619, None, 6.84, None
XTG.to, 0.0, 0.0, 0.0, 0.02, 0.0, 11.73, 1.0, -1.0, 0.0, 22.2, 0.0, 51.0, 51.0, 0.0, 0.0, 11.36, USD, 0.26181739652069597, -6.0347930413917125e-05, None, 0.23, None
Y.to, 0.0, 0.0, 0.0, -21.65, 17.47, 283.23, -571.0, 109.0, 0.0, -622.07, 695.0, 27.0, 27.0, 20.95, 38.42, 133.49, CAD, 11.067599220155966, -0.04437798440311937, None, 10.49, None
YCM.to, 0.0, 0.0, 0.0, 0.82, 0.0, 4.5, 2.0, 0.0, 0.0, 39.91, 3.0, 2.0, 2.0, 0.0, 0.0, 80.51, CAD, 1.6999259748050377, 0.00039748050389922017, None, 2.25, None
YGR.to, 0.47, 0.0, 0.0, 0.18, 24.51, 406.78000000000003, 16.0, 43.0, 0.0, 7.56, 103.0, 86.0, 86.0, 0.0, 24.51, 47.74, CAD, 5.03237048590282, 0.00924859028194361, None, 4.73, None
YRB.to, 0.0, 0.0, 0.0, 0.0, 0.0, 9.24, -1.0, -1.0, 0.0, -2.64, 1.0, 308.0, 308.0, 0.0, 0.0, 1.29, CAD, 0.0396030593881224, 5.938812237552514e-06, None, 0.03, None
YRI.to, 0.4, 0.02, 0.0056179775280898875, -0.32, 0.0, 3374.88, -296.0, 243.0, 0.0, 0.0, 1853.0, 948.0, 948.0, 0.0, 0.0, 100.0, USD, 3.9022370125974812, -0.0023987402519496104, None, 3.56, None
ZCL.to, 0.0, 0.51, 0.06480304955527319, 0.51, 0.0, 243.97, 16.0, 23.0, 0.0, 15.12, 182.0, 31.0, 31.0, 0.86, 0.86, 26.95, CAD, 7.4583490701859585, 0.045807018596280745, None, 7.87, None
ZYME.to, 0.0, 0.0, 0.0, 0.06, 0.0, 474.5, -11.0, -5.0, 0.0, -7.47, 72.0, 26.0, 26.0, 0.0, 0.0, 11.63, USD, 20.365215386922614, -0.025711307738452326, None, 18.25, None
